Thời gian,Tiêu đề,URL,Nội dung,positive,neutral,negative,normalized_date,dominant_sentiment
2023-01-30 17:07:00,GAS: Báo cáo tình hình quản trị công ty năm 2022,https://cafef.vn/du-lieu/gas-332357/gas-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2022.chn,,,,,2023-01-30,neutral
2023-01-19 14:38:00,GAS: HĐQT chấp thuận các nội dung chính hợp đồng mua bán Condensate Thái Bình 2023,https://cafef.vn/du-lieu/gas-335027/gas-hdqt-chap-thuan-cac-noi-dung-chinh-hop-dong-mua-ban-condensate-thai-binh-2023.chn,,,,,2023-01-19,neutral
2022-12-27 07:36:00,"Họ dầu khí ước tính kết quả kinh doanh 2022: Nhiều DN đạt doanh thu cao nhất lịch sử, Lọc hóa dầu Bình Sơn (BSR) ước lỗ hơn 700 tỷ trong quý 4",https://cafef.vn/du-lieu/gas-346904/ho-dau-khi-uoc-tinh-ket-qua-kinh-doanh-2022-nhieu-dn-dat-doanh-thu-cao-nhat-lich-su-loc-hoa-dau-binh-son-bsr-uoc-lo-hon-700-ty-trong-quy-4.chn,"Trong đó , CTCP Lọc hoá dầu Bình Sơn (mã CK: BSR) cho biết doanh nghiệp đã hoàn thành vượt mức tất cả các chỉ tiêu sản xuất kinh doanh trong năm 2022. Doanh thu BSR cả năm 2022 ước đạt 165.500 tỷ đồng tăng 64%, lợi nhuận sau thuế đạt 12.176 tỷ đồng, tăng 82% so với cùng kỳ năm trước. Với kết quả này, BSR đã vượt 81% mục tiêu về doanh thu và gấp 9 lần mục tiêu về lợi nhuận cho cả năm.
Tuy nhiên, ước tính trên đồng nghĩa với việc doanh thu quý 4/2022 của công ty đạt 38.780 tỷ đồng, tăng 12% so với cùng kỳ năm 2021 và lỗ sau thuế khoảng 723 tỷ đồng , trong khi cùng kỳ có lãi tới 2.675 tỷ đồng.
Năm 2022, Tổng Công ty Khí Việt Nam - CTCP (PV GAS – mã CK: GAS) cũng hoàn thành vượt mức kế hoạch và về đích trước từ 2-6 tháng. Đặc biệt, với doanh thu ước tính 100.000 tỷ đồng, đây là năm có doanh thu cao nhất từ khi thành lập PV GAS.
Lợi nhuận trước thuế đạt trên 16.600 tỷ đồng, bằng 189% kế hoạch, tăng 49% so với năm 2021 và lợi nhuận sau thuế đạt trên 13.300 tỷ đồng, bằng 189% kế hoạch, tăng 51% so với năm 2021. Ước tính quý 4, doanh thu GAS đạt hơn 21.300 nghìn tỷ và lãi sau thuế gần 1.600 tỷ đồng
Tương tự PV GAS, doanh thu hợp nhất Tổng công ty Dầu Việt Nam (PVOIL – mã CK: OIL) lần đầu tiên vượt mốc 100.000 tỷ đồng, hoàn thành 223% kế hoạch năm. Lợi nhuận trước thuế hợp nhất ước đạt 763 tỷ đồng, hoàn thành 153% kế hoạch năm. Tuy doanh thu đạt kỷ lục nhưng lợi nhuận trước thuế của PVOIL lại giảm 18% so với năm 2021.
PVOIL cho biết Tổng công ty đã chịu tổn thất không nhỏ trong giai đoạn Quý 3 khi giá dầu giảm sâu và nguồn cung khan hiếm trong khi PVOIL vẫn phải đảm bảo bán hàng liên tục, ổn định. Trong quý 3 năm nay, PVOIL đã lỗ trước thuế hơn 371 tỷ đồng. Ước tính trong quý 4 PVOIL đạt doanh thu khoảng 20.383 tỷ đồng và lãi trước thuế 147 tỷ đồng.
Tổng công ty Cổ phần Vận tải Dầu khí (PVTrans – Mã CK: PVT) ước tính doanh thu đạt 9.150 tỷ đồng, lợi nhuận sau thuế khoảng 1.094 tỷ đồng; vượt lần lượt 41% và 128% kế hoạch năm đề ra. So với năm 2021, doanh thu của tổng công ty tăng 23% và lợi nhuận sau thuế tăng 31%. Tính riêng quý IV, doanh thu PVTrans khoảng 2.542 tỷ đồng tăng 22%, lợi nhuận sau thuế là 262 tỷ đồng tăng 12% so với cùng kỳ năm trước.
Chỉ đưa ra ước tính doanh thu, Công ty Cổ phần Phân bón Dầu khí Cà Mau (PVCFC, mã chứng khoán: DCM) cho biết tổng doanh thu năm 2022 ước đạt hơn 15.000 tỷ đồng – con số cao nhất được ghi nhận kể từ khi hoạt động.
Bên cạnh đó, Tổng công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí (PV Drilling - Mã: PVD) cũng ước tính doanh thu khoảng 5.500 tỷ đồng, tăng 38% so với năm 2021 và vượt 27% kế hoạch cả năm. Tuy nhiên, PV Drilling cho biết thêm do chịu ảnh hưởng tiêu cực của biến động tình hình tài chính thế giới dẫn đến tăng tỷ giá, tăng lãi suất, nên kết quả lợi nhuận năm 2022 dự kiến không đạt được như kỳ vọng.
Tổng Công ty Thăm dò Khai thác Dầu khí (PVEP) cũng công bố con số cho biết ước đạt tổng doanh thu 44.500 tỷ đồng, vượt 74% kế hoạch; nộp ngân sách nhà nước ước đạt 15.270 tỷ đồng, vượt 113% kế hoạch năm. Sản lượng khai thác năm 2022 của PVEP đạt 3,66 triệu tấn quy dầu, tăng 15% so với kế hoạch năm, trong đó: sản lượng dầu và khí ngưng tụ condensate đạt 2,48 triệu tấn, vượt 6% kế hoạch; sản lượng khí xuất bán đạt 1.185 triệu m3, vượt 43% kế hoạch năm.",0.412542178,0.389724869,0.197732935,2022-12-27,positive
2022-12-26 16:34:00,"Nhiều cổ phiếu ngược dòng trong phiên thị trường giảm mạnh, duy nhất 1 đại diện rổ VN30",https://cafef.vn/du-lieu/gas-347135/nhieu-co-phieu-nguoc-dong-trong-phien-thi-truong-giam-manh-duy-nhat-1-dai-dien-ro-vn30.chn,"Thị trường chứng khoán vừa khép lại phiên giao dịch đầu tuần đầy giông bão, chỉ số VN-Index một lần nữa để mất mốc điểm quan trọng và kết phiên tại mức thấp nhất phiên với mức giảm 35,13 điểm (-3,44%). Sắc đỏ bao trùm gần như khắp thị trường, thậm chí toàn sàn có tới 156 mã giảm sàn. Trong bối cảnh đó, vẫn có một số cổ phiếu ngược dòng ấn tượng.
Nhóm vốn hóa lớn chứng kiến nỗ lực kéo xanh của GAS , dù mức tăng không quá lớn 1,1% lên 102.600 đồng/cp. Tuy nhiên, đây vẫn là kết quả rất đáng ghi nhận bởi đây là cổ phiếu duy nhất trong rổ VN30 giữ được sắc xanh, còn lại 29 mã đều giảm giá, thậm chí HPG, SSI, STB, NVL, PDR, MWG, TCB, GVR là 8 cổ phiếu giảm hết biên độ.
Hơn thế, GAS cũng là cổ phiếu nhóm dầu khí hiếm hoi tăng điểm, bên cạnh mã POS cũng tăng 13% lên 11.300 đồng/cp. Còn lại các “ông lớn” như BSR, PLX, PVD, PVC, OIL, POW đều chìm trong sắc đỏ.
Cổ phiếu dầu khí ghi nhận sắc xanh le lói từ GAS và POS
Theo một số đánh giá, đà tăng mạnh của GAS phần nào được hỗ trợ bởi thông tin giá gas đang tiếp tục nối dài đà tăng từ cuối tuần trước, giá gas trong nước cũng ghi nhận tín hiệu điều chỉnh tăng. Trong một báo cáo gần đây, VNDIRECT kỳ vọng giá dầu Brent sẽ đạt mức trung bình ~90 USD/thùng trong năm 2023, mở ra cơ hội tăng trưởng cho các nhà cung cấp dịch vụ dầu khí. Bên cạnh đó, những doanh nghiệp có tình hình tài chính vững mạnh, lượng tiền mặt ròng lớn như GAS, PVD sẽ hạn chế phần nào rủi ro trước việc đồng USD mạnh hơn.
Trường hợp đi ngược thị trường còn ghi nhận tại mã cổ phiếu ngành nước. Trong bối cảnh hàng loạt nhóm cổ phiếu trụ giảm sâu, thậm chí tăng sàn thì BWE của Công ty Cổ phần Nước – Môi trường Bình Dương, TDM của Nước Thủ Dầu Một, DNW của Cấp nước Đồng Nai lại giữ được sắc xanh tích cực. Dù vẫn chịu áp lực thì thị trường chung, DNW vẫn tăng 1,1% lên 27.700 đồng/cp, TDM tăng 0,4% lên 36.150 đồng/cp, BWE cũng tăng nhẹ 0,2% lên 47.850 đồng/cp.
Lâu nay, cổ phiếu ngành nước rất được chú ý trong giai đoạn thị trường biến động mạnh. Đây được xem là nhóm phòng thủ an toàn với tăng trưởng ổn định và cổ tức đều đặn qua từng năm và dòng tiền thường có xu hướng tìm đến những cổ phiếu mang tính chất phòng thủ để giảm thiểu rủi ro.
Các cổ phiếu ngành nước đồng loạt ngược dòng
Cũng có một phiên ngược dòng ấn tượng là một số mã cổ phiếu của ngành chứng khoán. Trong đó DSC tăng 5,5% lên 22.900 đồng/cp, WSS tăng 5,8% lên 5.500 đồng/cp, thậm chí EVS có thời điểm chạm mức giá trần trước khi thu hẹp đà tăng còn 7,3% lên 13.300 đồng/cp.
Dù vậy, đà tăng này không thấm vào đâu so với sự lao dốc của cả nhóm chứng khoán phiên đầu tuần, do đây chỉ là những mã vốn hóa nhỏ. Trong khi ở phía bên kia, các mã đầu ngành như SSI, VND, HCM, CTS, BSI, VCI, FTS,… đều đồng loạt giảm sàn trắng bên mua. Cổ phiếu chứng khoán ví như chỉ báo của thị trường, và việc thị trường điều chỉnh liên tục cộng thêm thanh khoản ngày càng heo hút khiến triển vọng ngành chứng khoán thêm phần ảm đạm. Dễ hiểu khi dòng tiền vẫn cho thấy sự chần chừ về khả năng trở lại với nhóm cổ phiếu chứng khoán trong thời gian tới.
Thực tế vào thời điểm cuối năm, dòng tiền thường có xu hướng chững lại khi tâm lý nhà đầu tư trở nên thận trọng. Bên cạnh đó, trên thị trường cũng sẽ xuất hiện những giao dịch như đáo hạn các khoản nợ đến hạn vì vậy thanh khoản sẽ bị điều chỉnh giảm.
Tuy nhiên, các nhà đầu tư thường kỳ vọng các nhà đầu tư ngoại có thể chốt danh mục dẫn đến chỉ số sẽ có những cú bật tăng tích cực. Song việc VN-Index để mất ngưỡng 1.000 điểm khiến kỳ vọng về một nhịp kéo làm đẹp NAV cuối năm đang dần trở nên mờ nhạt.",0.518207053,0.432566905,0.049226019,2022-12-26,positive
2022-12-26 14:03:00,GAS: Ông Nguyễn Thanh Nghị thôi giữ chức Phó TGĐ từ 1.1.2023,https://cafef.vn/du-lieu/gas-347285/gas-ong-nguyen-thanh-nghi-thoi-giu-chuc-pho-tgd-tu-112023.chn,,,,,2022-12-26,neutral
2022-12-23 17:52:00,"PV GAS lập kỷ lục doanh thu vượt 100 nghìn tỷ, lãi sau thuế hơn 13 nghìn tỷ trong năm 2022",https://cafef.vn/du-lieu/gas-347618/pv-gas-lap-ky-luc-doanh-thu-vuot-100-nghin-ty-lai-sau-thue-hon-13-nghin-ty-trong-nam-2022.chn,"Ngày 22/12, tại trụ sở TP HCM, Tổng Công ty Khí Việt Nam - CTCP (PV GAS) tổ chức Hội nghị Người lao động năm 2022, nhằm tổng kết, đánh giá kết quả hoạt động SXKD, Công đoàn năm 2022 và triển khai kế hoạch năm 2023.
Hội nghị đã xem báo cáo kết quả hoạt động SXKD năm 2022. Các chỉ tiêu tài chính hoàn thành vượt mức kế hoạch, về đích trước 2-6 tháng, tăng trưởng so với năm 2021. Đặc biệt, đây là năm có doanh thu cao nhất từ khi thành lập PV GAS.
Trong năm 2022, PV GAS đã cung cấp trên 7,7 tỷ m3 khí khô, tăng 8% so với năm 2021 (đạt 90% bao gồm phần bán cho Petronas). PV GAS hoàn thành vượt mức kế hoạch sản lượng condensate (đạt trên 100 nghìn tấn, bằng 155% kế hoạch, về đích trước kế hoạch 5 tháng) và sản lượng LPG kinh doanh (đạt trên 2 triệu tấn, bằng 118% kế hoạch, tương đương năm 2021 và về đích trước kế hoạch 2 tháng).
Với kết quả đó, PV GAS tiếp tục duy trì cung cấp khí ổn định để sản xuất trên 11% sản lượng điện, khoảng 70% sản lượng phân đạm, đáp ứng gần 70% thị phần LPG cả nước, thị phần bán lẻ LPG chiếm 11% (chưa bao gồm Gas South).
Năm 2022 là năm có doanh thu cao nhất kể từ khi thành lập PV GAS với tổng doanh thu đạt trên 100 nghìn tỷ đồng, bằng 125% kế hoạch, tăng 25% so với năm 2021. Lợi nhuận trước thuế đạt trên 16,6 nghìn tỷ đồng, bằng 189% kế hoạch, tăng 49% so với năm 2021 và lợi nhuận sau thuế đạt trên 13,3 nghìn tỷ đồng, bằng 189% kế hoạch, tăng 51% so với năm 2021. Nộp ngân sách Nhà nước đạt trên 7,2 nghìn tỷ đồng, bằng 177% kế hoạch, tăng 14% so với năm 2021.
Công ty tiếp tục duy trì tỷ lệ chia cổ tức bằng tiền mặt ở mức cao 25%/vốn điều lệ.",0.997021442,0.002461136,0.000517461,2022-12-23,positive
2022-12-22 16:08:00,GAS: Quyết định của HĐQT v/v chấm dứt hoạt động chi nhánh - BQL dự án Khí Đông Nam Bộ,https://cafef.vn/du-lieu/gas-348494/gas-quyet-dinh-cua-hdqt-vv-cham-dut-hoat-dong-chi-nhanh-bql-du-an-khi-dong-nam-bo.chn,,,,,2022-12-22,neutral
2022-12-19 17:38:00,GAS: Bổ nhiệm ông Trần Nhật Huy giữ chức Phó Tổng Giám đốc từ 16.12.2022,https://cafef.vn/du-lieu/gas-350105/gas-bo-nhiem-ong-tran-nhat-huy-giu-chuc-pho-tong-giam-doc-tu-16122022.chn,,,,,2022-12-19,neutral
2022-12-16 17:40:00,GAS: Bổ nhiệm có thời hạn ông Trần Nhật Huy giữ chức vụ Phó TGĐ từ 16.12.2022,https://cafef.vn/du-lieu/gas-350741/gas-bo-nhiem-co-thoi-han-ong-tran-nhat-huy-giu-chuc-vu-pho-tgd-tu-16122022.chn,,,,,2022-12-16,neutral
2022-12-06 10:23:00,"Vietcombank, PV Gas, BIDV, Becamex IDC và EVN Genco2 - Nhóm có cổ phần Nhà nước trở thành bệ đỡ ""cứng"" khi thị trường chứng khoán lao dốc trong năm 2022",https://cafef.vn/du-lieu/gas-355700/vietcombank-pvgas-bidv-becamex-idc-va-evngenco2-nhom-co-co-phan-nha-nuoc-tro-thanh-be-do-cung-khi-thi-truong-chung-khoan-lao-doc-trong-nam-2022.chn,"Trong số các doanh nghiệp có vốn hoá thị trường tính đến hết tuần vừa rồi (ngày 2/12), có 11 doanh nghiệp có vốn hoá tăng so với cuối năm 2021. Trong số đó, có 5 doanh nghiệp là doanh nghiệp nhà nước là Vietcombank (VCB), PV Gas (GAS), BIDV (BID), Becamex IDC (BCM) và EVN Genco2 (GE2).
Trong đó, ﻿ngoại trừ EVN Genco 2, 4 doanh nghiệp còn lại là 4 doanh nghiệp có mức vốn hoá tăng mạnh nhất từ đầu năm đến 2/12.
Cụ thể, dẫn đầu về giá trị tăng là Ngân hàng thương mại cổ phần Ngoại thương Việt Nam (Vietcombank – mã CK: VCB). Theo đó, vốn hoá của Vietcombank đã tăng 29.300 tỷ đồng, tương ứng tăng 8% so với thời điểm cuối năm 2021. Vietcombank cũng đang là ngân hàng có giá trị vốn hoá thị trường lớn nhất Việt Nam là 402.000 tỷ đồng, và là đơn vị duy nhất hiện nay đang có mức vốn hoá trên 400.000 tỷ đồng.
Vốn hoá PV Gas tăng 28.700 tỷ đồng (tăng 16%), vốn hoá của BIDV tăng 20.700 tỷ đồng (tăng 11%) và vốn hoá Becamex IDC tăng 17.400 tỷ đồng (tăng 26%).
Nhìn chung, nhóm doanh nghiệp nhà nước có mức vốn hoá giảm thấp hơn so với nhóm doanh nghiệp tư nhân. Những doanh nghiệp nhà nước có mức vốn hoá giảm lớn nhất là Tập đoàn Công nghiệp Cao su Việt Nam (GVR) giảm 85.800 tỷ, Viettel Global (VGI) giảm 33.800 tỷ , VietinBank (CTG) giảm 28.600 tỷ.
Những doanh nghiệp nhà nước có tỷ lệ vốn hoá giảm trên 50% ﻿là GVR (giảm 58%), EVN Genco3 (giảm 54%) và Vietnam Airlines (giảm 54%).",0.640321593,0.099518598,0.260159764,2022-06-12,positive
2022-12-05 11:25:00,"Vietcombank, BIDV, Vincom Retail, PNJ... và loạt DN vượt bão 2022: Vốn hoá tăng hàng chục nghìn tỷ đồng từ đầu năm bất chấp sóng giảm dài 7 tháng",https://cafef.vn/du-lieu/gas-356300/vietcombank-bidv-vincom-retail-pnj-va-loat-dn-vuot-bao-2022-von-hoa-tang-hang-chuc-nghin-ty-dong-tu-dau-nam-bat-chap-song-giam-dai-7-thang.chn,"Thị trường chứng khoán năm 2022 ghi nhận nhiều biến động tiêu cực với xu hướng downtrend diễn ra từ tháng 4 và chỉ mới phục hồi từ giữa tháng 11 tới nay. Có những thời điểm, chỉ số VN-Index đã xuống dưới 900 điểm. Diễn biến không mấy thuận lợi của thị trường ảnh hưởng lớn tới giá cổ phiếu và giá trị vốn hoá của các doanh nghiệp đang niêm yết. Dù vậy, vẫn có nhiều doanh nghiệp ghi nhận có vốn hoá tăng trong năm vừa rồi.
Dẫn đầu về giá trị tăng là Ngân hàng thương mại cổ phần Ngoại thương Việt Nam (Vietcombank – mã CK: VCB). Theo đó, vốn hoá của Vietcombank đã tăng 29.300 tỷ đồng, tương ứng tăng 8% so với thời điểm cuối năm 2021. Vietcombank cũng đang là ngân hàng có giá trị vốn hoá thị trường lớn nhất Việt Nam là 402.000 tỷ đồng, và là doanh nghiệp duy nhất hiện nay đang có mức vốn hoá trên 400.000 tỷ đồng.
Trong số những doanh nghiệp có vốn hoá thị trường trên 100.000 tỷ đồng, ngoài Vietcombank còn 3 doanh nghiệp khác ghi nhận giá trị vốn hoá tăng đó là Tổng Công ty khí Việt Nam (PV Gas – mã CK: GAS), Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam (BIDV – mã CK: BID) và Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn (Sabeco – mã CK: SAB).
Cụ thể, vốn hoá của PV Gas tăng 28.700 tỷ đồng (tăng 16%), vốn hoá của BIDV tăng 20.700 tỷ đồng (tăng 11%) và vốn hoá Sabeco tăng 16.700 tỷ đồng (tăng 17%).
Còn xét về tỷ lệ, CTCP Cơ điện lạnh (mã CK: REE) là doanh nghiệp có tốc độ tăng trưởng vốn hoá nhanh nhất với tỷ lệ tăng trưởng từ cuối năm 2021 đến hiện tại là 29%, tương ứng tăng 6.200 tỷ đồng lên mức vốn hoá 28.000 tỷ. Sau đó là CTCP Vàng bạc Đá quý Phú Nhuận (mã CK: PNJ) tăng 6.000 tỷ, tỷ lệ 27% và Tổng Công ty Đầu tư và phát triển Công nghiệp (Becamex IDC – mã CK: BCM) tăng 17.400 tỷ, tỷ lệ 26%.
Những cái tên còn lại góp mặt trong danh sách là Tổng Công ty Phát điện 2 (EVN Genco2 – mã CK: GE2), CTCP Vincom Retail (mã CK: VRE) và CTCP Tập đoàn KIDO (mã CK: KDC) với giá trị vốn hoá tăng lần lượt là 5.500 tỷ đồng, 3.300 tỷ đồng và 1.900 tỷ đồng.",0.226434719,0.74484014,0.028725129,2022-05-12,neutral
2022-11-11 10:37:00,"VNDirect: Lãi suất cứ tăng 1%, PV GAS lại tăng 224 tỷ lợi nhuận, dự án kho cảng LNG Thị Vải có thể bị trì hoãn",https://cafef.vn/du-lieu/gas-366545/vndirect-lai-suat-cu-tang-1-pv-gas-lai-tang-224-ty-loi-nhuan-du-an-kho-cang-lng-thi-vai-co-the-bi-tri-hoan.chn,"Lãi suất tăng thêm 1%, PV GAS sẽ nhận thêm 224 tỷ đồng lợi nhuận
GAS là một trong những DN giàu tiền mặt nhất TTCK với số dư tiền mặt ròng 27.017 tỷ đồng vào cuối Q3/22. Do đó, VNDirect ước tính, trong trường hợp lãi suất tăng thêm 1%, Tổng công ty sẽ nhận thêm 224 tỷ đồng lợi nhuận.
CTCK này ước tính doanh thu của PV GAS trong năm nay sẽ tăng 26,4% so với cùng kỳ năm trước. Cụ thể giai đoạn 2023-2024, doanh thu có thể tăng 5,6% so với cùng kỳ năm 2023, sau đó đến năm 2024 sẽ đi ngang.
Nguyên nhân bởi, sản lượng tiêu thụ khí khô sẽ tăng trở lại, năm 2023 và 2024 sẽ ghi nhận mức tăng lần lượt là 10,7% và 3,7%. Mức tăng này sẽ phần nào bù đắp cho việc giá dầu sẽ hạ nhiệt 10% trong năm 2023 và 11% trong năm 2024.
Bên cạnh đó, trong bối cảnh đồng USD tăng cao - năm 2023 và 2024 sẽ lần lượt tăng ở mức 4% và 1% so với VND nếu tính theo tỷ giá trung bình năm - cũng hỗ trợ đáng kể cho doanh thu của PV GAS, bởi giá bán sản phẩm của Tổng công ty được tính theo “đồng bạc xanh”.
Trong năm nay PV GAS sẽ đạt mức lợi nhuận ròng kỷ lục, so với cùng kỳ năm trước tăng trưởng 63,4%. Trong năm 2023 và 2024, lợi nhuận của doanh nghiệp nhiều khả năng sẽ giảm lần lượt 1,1% và 3,2% do mức nền cao của năm 2022 cùng với giá dầu đang dần hạ nhiệt.
Theo như thống kê, PV GAS là một trong những doanh nghiệp sở hữu lượng tiền mặt lớn, tính đến cuối quý 3 năm nay nắm 27.017 tỷ đồng. VNDirect đánh giá, trong trường hợp lãi suất tăng thêm 1%, Tổng công ty sẽ nhận thêm 224 tỷ đồng lợi nhuận tài chính thuần, con số này tương đương với 1,2% lợi nhuận trước thuế.
CTCK này nhận định lãi suất tăng sẽ mang đến cho PV GAS nhiều lợi ích trong ngắn hạn, đồng thời hỗ trợ kết quả kinh doanh của công ty. Chưa kể, việc giá bán khi được tính theo đồng USD sẽ giúp Tổng công ty bù đắp khoản lỗ tỷ giá vì đánh giá lại những khoản nợ vốn lưu động bằng đồng USD.
Dự án kho cảng LNG Thị Vải có thể bị trì hoãn
Theo VNDirect, dự án kho cảng LNG Thị Vải của PV GAS có thể sẽ bị trì hoãn do giá khí đốt tự nhiên hóa lỏng (LNG) đang tăng cao. Cuộc khủng hoảng giữa Nga và Ukraine kéo dài đã khiến giá LNG trên thế giới hiện nay ở mức cao chót vót.
Được biết, kho cảng LNG Thị Vải là dự án đầu tiên đi vào hoạt động tại Việt Nam. Theo như dự kiến, dự án này sẽ hoàn thành xây dựng vào quý cuối năm nay. Tuy nhiên, Tổng công ty có thể sẽ trì hoãn kế hoạch cung cấp LNG sang nửa năm sau thay vì cuối năm nay.
Trong dài hạn, VNDirect dự báo, giá LNG giảm về vùng giá hợp lý cùng với việc kho cảng LNG Thị Vải sẽ đóng góp doanh thu đáng kể vào hoạt động kinh doanh của PV GAS từ năm 2025 khi Nhiệt điện Nhơn Trạch 3 cùng với Nhiệt Điện Nhơn Trạch 4 chính thức đi vào hoạt động.
Trong năm nay, sản lượng tiêu thụ khí khô của Tổng công ty có thể sẽ phục hồi 9,9% so với mức nền thấp của cùng kỳ năm trước. Trong năm 2023-2024, VNDirect dự báo sản lượng này sẽ đạt tốc độ tăng trưởng kép là 7,2% nhờ huy động điện khí phục hồi trong bối cảnh hiện tượng La Nina có khả năng sẽ kết thúc vào năm 2023.
KQKD Quý 3/2022 tăng trưởng nhờ giá dầu tăng, sản lượng khí phục hồi
Cập nhật về Tổng Công ty Khí Việt Nam - CTCP (PV GAS, mã: GAS), CTCP Chứng khoán VNDirect cho biết, Quý 3/2022, PV GAS đạt doanh thu thuần 24.329 tỷ đồng, tăng 31% so với cùng kỳ năm trước.
Trong quý 3, giá dầu Brent bình quân ở mức 100,8 USD/thùng, ghi nhận mức tăng 37% so với mức giá của cùng kỳ năm trước là 73,5 USD/thùng. Vì thế, lợi nhuận khí khô của PV GAS cũng tăng lên tương ứng.
Ngoài ra, giá CP bình quân trong kỳ là 676,7 USD/tấn, tăng 5% so với cùng kỳ năm trước (có mức giá là 647,5 USD/tấn) đã kéo lợi nhuận mảng LPG lên cao. Nhờ vậy, LNST của PV GAS tăng 25% so với cùng kỳ năm trước lên mức 3.089 tỷ đồng. Lợi nhuận sau thuế của cổ đông công ty mẹ tăng 25%, đạt 3.029 tỷ đồng.
Lũy kế 9 tháng đầu năm, doanh thu thuần của PV GAS đạt 78.672 tỷ đồng, tăng 34% so với cùng kỳ năm trước, trong khi lợi nhuận sau thuế tăng 72% và đạt 11.726 tỷ đồng.
Trước đó, PV GAS đặt kế hoạch năm 2022 là 80.000 tỷ đồng doanh thu cùng với 7.039 tỷ đồng lợi nhuận sau thuế, dựa trên phương án giá dầu bình quân là 60 USD/thùng. Như vậy, sau 9 tháng đầu năm PV GAS đã thực hiện được 98% kế hoạch doanh thu và vượt hơn 66% chỉ tiêu lợi nhuận năm.",0.498012264,0.498344159,0.003643597,2022-11-11,neutral
