Thời gian,Tiêu đề,URL,Nội dung,title
26/04/2024 00:00,VNM: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/vnm-1985695/vnm-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2024.chn,,
26/04/2024 00:00,VNM: Bổ nhiệm ông Lê Đức Anh giữ chức Thư ký công ty từ 1.5.2024,https://cafef.vn/du-lieu/vnm-1996584/vnm-bo-nhiem-ong-le-duc-anh-giu-chuc-thu-ky-cong-ty-tu-152024.chn,,
26/04/2024 00:00,VNM: Giải trình chênh lệch lợi nhuận sau thuế quý 1/2024 so với quý 1/2023,https://cafef.vn/du-lieu/vnm-2010266/vnm-giai-trinh-chenh-lech-loi-nhuan-sau-thue-quy-12024-so-voi-quy-12023.chn,,
25/04/2024 15:41,ĐHĐCĐ Vinamilk: Quý 1/2024 lợi nhuận tăng trưởng 16%,https://cafef.vn/du-lieu/vnm-1982902/dhdcd-vinamilk-quy-12024-loi-nhuan-tang-truong-16.chn,"CTCP Sữa Việt Nam (Vinamilk, mã chứng khoán VNM) đã tổ chức Đại hội đồng cổ đông thường niên 2024 vào chiều ngày 25/4/2024, thông qua kế hoạch kinh doanh 63.163 tỷ đồng và lợi nhuận sau thuế 9.376 tỷ đồng, lần lượt tăng 4,4% và 4% so với thực hiện năm 2023. Nếu hoàn thành kế hoạch, Vinamilk sẽ phá kỷ lục doanh thu lập được vào năm 2021 và có năm thứ 2 liên tiếp tăng trưởng lợi nhuận dương.
Năm 2023, Vinamilk ghi nhận doanh thu tăng nhẹ lên mức 60.479 tỷ đồng, hoàn thành hơn 95% kế hoạch cả năm. Lợi nhuận sau thuế đạt 9.019 tỷ đồng, tăng 5% so với năm 2022 qua đó hoàn thành vượt 5% mục tiêu đề ra.
Với kết quả đạt được, HĐQT Vinamilk dự kiến trình cổ đông thông qua kế hoạch cổ tức cho năm 2023 bằng tiền với tỷ lệ 38,5%. Công ty đã chi 6.061 tỷ đồng tạm ứng 3 đợt cổ tức cho cổ đông với tổng tỷ lệ 29%.
Như vậy, Vinamilk sẽ còn một đợt cổ tức với tỷ lệ 9,5% (01 cổ phiếu nhận 950 đồng). Với 2,09 tỷ cổ phiếu đang lưu hành, công ty dự kiến sẽ chi thêm 1.985 tỷ đồng để trả cổ tức đợt cuối năm 2023. Ngày chốt danh sách đăng ký cuối cùng và ngày thanh toán sẽ giao HĐQT quyết định nhưng không quá 6 tháng kể từ ngày 25/4.
Về kế hoạch cổ tức năm 2024, Vinamilk dự kiến sẽ tiếp tục duy trì tỷ lệ 38,5% (01 cổ phiếu nhận 3.850 đồng) tương đương với năm 2023. Số tiền công ty dự chi để trả cổ tức cho cổ đông lên đến hơn 8.000 tỷ đồng, chiếm khoảng 95% chỉ tiêu lợi nhuận năm 2024.
Trong đó, Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước (SCIC) là cổ đông lớn nhất nắm giữ 36% vốn, có thể nhận về gần 2.900 tỷ. Nhóm F&N của tỷ phú Thái lan Charoen Sirivadhanabhakdi dự kiến sẽ ""bỏ túi"" hơn 1.600 tỷ đồng nhờ nắm giữ 20,4% vốn. Cổ đông lớn nước ngoài còn lại là Platinum Victory Pte. Ptd với 10,62% vốn, cũng sẽ nhận được gần 855 tỷ đồng.
Thảo luận tại Đại hội
1. Nhiều năm qua Vinamilk là công ty có chính sách cổ tức tiền mặt cho cổ đông, vậy thời gian tới có tiếp tục không?
Bà Mai Kiều Liên: Chúng tôi cam kết, cân đối giữa đầu tư phát triển và cổ tức đảm bảo quyền lợi cho cổ đông nên những năm tới vẫn duy trì cổ tức tiền mặt cho cổ đông.
2. Vừa rồi doanh thu thuần của Vinamilk quanh mức 60.000 tỷ đồng và lợi nhuận 9.000 tỷ đồng, liệu mức hấp thụ sữa của người tiêu dùng Việt Nam đã bão hòa chưa?
Doanh thu ngành sữa có tăng trưởng nhưng chậm, chúng ta mất 2 năm COVID-19 và sau COVID-19. Bên cạnh biến động trong và ngoài nước, sức mua ngành sữa 2 năm nay tăng trưởng âm và năm nay khả năng tiếp tục tăng trưởng âm.
Tuy nhiên mỗi doanh nghiệp có hướng đi riêng để phục hồi thị phần. Chúng tôi tiếp tục đổi mới để làm sao tăng doanh thu và thị phần một cách bền vững.
3. Tình hình kinh doanh quý 1/2024 kinh doanh ra sao?
Tổng doanh thu hợp nhất tăng 1,2%, lợi nhận trước thuế tăng 17%, lãi sau thuế tăng 15,8% so với cùng kỳ (chưa kiểm toán).
Tổng doanh thu công ty mẹ tăng 2,3%, lợi nhuận trước thuế tăng 16,5%, lợi nhuận sau thuế tăng 15,4%.
4. Năm 2023, IDP và Mộc Châu đều tăng trưởng dương doanh thu nội địa, trong khi Vinamilk gần như không tăng trưởng. Tại sao?
Vinamilk có tất cả sản phẩm ngành hàng sữa, còn đối thủ chỉ có 1-3 sản phẩm thôi. Lý do Vinamilk năm rồi không tăng trong khi đối thủ do mảng sữa bột. Do hiện nay y tế khuyến khích bà mẹ cho con bú sữa mẹ nhiều hơn, đặc biệt giai doạn 0-6 tháng đầu nên tình hình tiêu thụ sữa bột giảm, toàn thị trường năm rồi giảm đến 20% trong ngành sữa bột. Vinamilk cũng rất hạn chế trong việc quảng cáo sữa bột cho trẻ em.
Năm 2023 Vinamilk cũng tái định vị thương hiệu ngành sữa nước. Dù tái định vị thương hiệu nhưng bao bì vẫn còn xài bao bì cũ, đến kết quả có độ trễ phải đến quý 3-4/2024.
Thị phần sữa nước sau 5 tháng tái định vị đã tăng 2,8% so với 7 tháng đầu năm, điều này chứng minh tái định vị thương hiệu là hiệu quả, đúng hướng.
5. Vinamilk có kỳ vọng cho từng sản phẩm năm 2024? Biên lợi nhuận gộp mục tiêu 5 năm tới?
Nếu chúng ta tập trung vào những sản phẩm có hiệu quả thì sẽ cải thiện được biên lợi nhuận.
Tái định vị thương hiệu bắt đầu từ năm 2023, dự sang năm 2024 thì bao bì, tên và thương hiệu sản phẩm sẽ hoàn thiện thay đổi, không chỉ ở mảng sữa nước mà cả sữa chua ăn, uống…
Quý 3/2024, Vinamilk cũng sẽ tái định vị cho dòng sữa trẻ em.
6. Công ty có mua cổ phiếu quỹ không?
Vinamilk không có kế hoạch mua cổ phiếu quỹ.
7. Theo báo chí thì chi phí quảng cáo của Vinamilk bằng lợi nhuận, xin ban lãnh đạo chia sẻ cụ thể về chi phí quảng cáo hiện nay?
Chi phí quảng cáo chúng tôi không phân biệt, gồm cả chi phí bán hàng và chi phí marketing. Hiện, chi phí này chiếm 20-21% doanh thu và duy trì nhiều năm nay.
8. Khi nào tái cấu trúc hoàn thành và dự tăng trưởng thêm bao nhiêu?
Tái cấu trúc là chiến lược 5 năm, gồm tất cả từ bán hàng, chăn nuôi, marketing, nhân sự, quản trị… Còn thể hiện rõ thì dự trong 2 năm đầu tiên, thông qua việc tái định vị thương hiệu.
9. Chia sẻ về giá cổ phiếu VNM hiện nay?
Các bạn hỏi tôi về cổ phiếu thì thật chả bao giờ có thời gian để xem giá cả. Giá cổ phiếu tại Việt Nam thì biến động theo thị trường… Còn ban lãnh đạo Vinamilk thì chỉ tập trung làm tốt nhiệm vụ của mình.
10. Ban lãnh đạo suy nghĩ sao về việc sản phẩm organic có giá quá cao so với đa số người tiêu dùng?
Sản phẩm organic cao cấp, đáp ứng tiêu chuẩn thế giới từ khâu chăn nuôi cho tới ra sản phẩm nên giá thành cao. Hiện, mức sống của một bộ phần người dân Việt Nam hiện nay đã đủ chấp nhận chi trả cho sản phẩm này, tôi kỳ vọng thời gian tới sức mua tăng.
11. Công ty có chiến lược gì để phát triển thị trường Trung Quốc và Trung Đông?
Hai thị trường này nằm trong chiến lược của Vinamilk nhiều năm nay. Với Trung Quốc dù mới nhưng chúng tôi kỳ vọng sẽ phát triển, các sản phẩm tương đối độc đáo.
Thị trường Trung Đông đã phát triển rất nhiều sản phẩm sữa bột.
Chúng tôi đi hai chân song song xuất khẩu và nội địa. Luỹ kế 4 tháng 2024, xuất khẩu của Vinamilk tăng trưởng 14% so cùng kỳ.
12. Dự báo của Vinamilk về sức mua 6 tháng cuối năm?
Trong quý 1/2024, theo thống kê của Neilsen thì sức mua thị trường sữa Việt Nam âm 2,8%, trong đó bị riêng mảng sữa bột tăng trưởng âm đến 20%. Vấn đề là với từng công ty sẽ có chiến lược kinh doanh ra sao.
Riêng Vinamilk thì quý 1/2024 rất khả quan khi tăng 5%. Trong đó, Vinamilk tăng trưởng mạnh ở mặt hàng sữa hàng, sữa chua, sữa đặc có đường, sữa chua uống đều tăng trưởng hai con số, bù đắp phần sụt giảm của sữa bột.
13. Công ty có tiếp tục dự án nhà máy sữa Hưng Yên không? Nếu có thì tiến độ như thế nào?
Vinamilk vẫn tiếp tục triển khai. Đã hoàn thành xong phần san lấp mặt bằng. Vừa qua mới đăng ký lại quyền sử dụng đất. Tỉnh cho cấp 20 năm nhưng Vinamilk yêu cầu 50 năm, do đó mất mấy tháng để chuyển lại giấy phép đầu tư. Trong tháng 6, 7 chúng tôi sẽ khởi công.
14. Liên doanh tại Philippines, trong hai năm gần đây (2022, 2023), kết quả của liên doanh vẫn gặp nhiều khó khăn, lãnh đạo ra sao về thị trường Philippines?
Đúng là rất khó khăn. Vinamilk bắt đầu từ năm 2019, nhưng sau đó COVID-19 nên 3 năm liền không triển khai được. Tới 2022 - 2023 mới bắt đầu được nhưng những khó khăn này chúng tôi cho rằng là tất yếu. Chúng ta bước vào thị trường mới, sản phẩm mới song với nỗ lực của liên doanh, chúng tôi kỳ vọng trong năm thứ 3, thứ 4 thì kết quả sẽ khả quan hơn.
15. Công ty có dự định tăng cổ tức tiền mặt các năm trước không?
Về cổ tức, tôi nghĩ không tăng được thêm. Tỷ lệ cổ tức mấy năm nay đều cao, chiếm 91% lợi nhuận sau thuế. Lợi nhuận sau thuế làm được thì chia cổ tức hết rồi. Nếu có thêm thì thêm 9% lên 100%, không còn khả năng tăng nữa.
16. Tỷ trọng xuất khẩu dự kiến đóng góp bao nhiêu?
Tỷ trọng xuất khẩu đóng góp bao nhiêu sẽ theo tốc độ tăng trưởng nội địa. Khi thị trường thế giới và trong nước ổn định, cũng có năm thì tốc độ tăng trưởng xuất khẩu cao hơn. Như năm nay, xuất khẩu tăng trưởng 4 tháng tới 14% trong khi nội địa thì chỉ tăng 5%.
17. Tiến độ các dự án lớn như Vinabeef, Thiên đường Sữa Mộc Châu,...ra sao?
Tới quý 4 năm nay thì nhà máy, trang trại của Vinabeef sẽ đi vào hoạt động và sản phẩm sẽ được đưa ra thị trường.
Còn dự án Thiên đường Sữa Mộc Châu thì chậm hơn vì liên quan tới vấn đề đất đai. Về nguồn lực tài chính và con người, Vinamilk đã sẵn sàng hết rồi.
Nhà máy sữa Hưng Yên thì đã đề cập ở trên.
Vinamilk cũng đã giải toả nhà máy ở Đồng Nai, do phải di dời cả Khu công nghiệp Biên Hoà 1 (Đồng Nai) và nhà máy Vinamilk nằm trong khu công nghiệp này.",
25/04/2024 00:00,VNM: Platinum Victory Pte Ltd chưa mua cp,https://cafef.vn/du-lieu/vnm-1987509/vnm-platinum-victory-pte-ltd-chua-mua-cp.chn,,
25/04/2024 00:00,VNM: Platinum Victory Pte Ltd đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1987513/vnm-platinum-victory-pte-ltd-dang-ky-mua-20899554-cp.chn,,
24/04/2024 16:42,"Vinamilk có thêm 1 nhà máy đạt chứng nhận Trung hòa Carbon, đẩy mạnh xanh hóa sản xuất",https://cafef.vn/du-lieu/vnm-1982326/vinamilk-co-them-1-nha-may-dat-chung-nhan-trung-hoa-carbon-day-manh-xanh-hoa-san-xuat.chn,"Trước thềm Đại hội đồng cổ đông thường niên 2024, Vinamilk công bố Nhà máy Nước giải khát Việt Nam đạt trung hòa carbon theo tiêu chuẩn quốc tế PAS 2060:2014. Như vậy, Vinamilk đang sở hữu tới 3 đơn vị (gồm 2 nhà máy và 1 trang trại) đạt chứng nhận về trung hòa Carbon, cho thấy những bước tiến quyết liệt của doanh nghiệp trên con đường tiến đến mục tiêu Net Zero vào năm 2050.",
22/04/2024 11:27,"Dệt may TCM, FPT, Thaco, Vinamilk, Nutifood… tích cực chi hàng triệu USD thâu tóm đối tác ngoại",https://cafef.vn/du-lieu/vnm-1980504/det-may-tcm-fpt-thaco-vinamilk-nutifood-tich-cuc-chi-hang-trieu-usd-thau-tom-doi-tac-ngoai.chn,"Thông tin từ Diễn đàn M&A Vietnam ghi nhận, các thương vụ trị giá trên 100 triệu USD những năm 2019-2020 đến nay đều xuất hiện nhiều tên tuổi Việt nam như Masan, Vinamilk, Gelex, Thaco (mua lại Emart), REE…",
19/04/2024 14:37,Tăng trưởng tại các thị trường chủ lực thúc đẩy doanh số xuất khẩu của Vinamilk,https://cafef.vn/du-lieu/vnm-1979304/tang-truong-tai-cac-thi-truong-chu-luc-thuc-day-doanh-so-xuat-khau-cua-vinamilk.chn,"Doanh thu thuần xuất khẩu của Vinamilk 2023 tăng 4,4% trong bức tranh chung nhiều khó khăn. Trước thềm đại hội cổ đông sẽ tổ chức ngày 25/4 tới, dự báo, mảng xuất khẩu của Vinamilk trong quý I duy trì được phong độ so với cùng kỳ năm trước trên mức nền cao.",
19/04/2024 00:00,VNM: F&N Dairy Investments Pte.Ltd - CĐL chưa mua cp,https://cafef.vn/du-lieu/vnm-1980418/vnm-fn-dairy-investments-pteltd-cdl-chua-mua-cp.chn,,
19/04/2024 00:00,VNM: F&N Dairy Investments Pte.Ltd - CĐL đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1980420/vnm-fn-dairy-investments-pteltd-cdl-dang-ky-mua-20899554-cp.chn,,
04/04/2024 17:37,"Vinamilk đặt mục tiêu phá kỷ lục doanh thu, dự chi hơn 8.000 tỷ cổ tức cho năm 2024",https://cafef.vn/du-lieu/vnm-1971307/vinamilk-dat-muc-tieu-pha-ky-luc-doanh-thu-du-chi-hon-8000-ty-co-tuc-cho-nam-2024.chn,"Vinamilk sẽ còn một đợt cổ tức cuối của năm 2023 với tỷ lệ 9,5% để hoàn thành kế hoạch cổ tức 38,5%. Năm 2024, Công ty dự kiến sẽ tiếp tục duy trì tỷ lệ cổ tức tương đương năm 2023 với số tiền dự chi lên đến hơn 8.000 tỷ đồng.",
04/04/2024 00:00,VNM: CBTT đường dẫn Tài liệu họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/vnm-1971477/vnm-cbtt-duong-dan-tai-lieu-hop-dhdcd-thuong-nien-nam-2024.chn,,
02/04/2024 00:00,VNM: Công ty TNHH một thành viên Đầu tư SCIC (SIS) đã mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1970829/vnm-cong-ty-tnhh-mot-thanh-vien-dau-tu-scic-sis-da-mua-200000-cp.chn,,
24/03/2024 08:13,"Không hổ danh là “vua quảng cáo” tiêu 3 tỷ/ngày, tỷ lệ chọi cho vị trí Marketing tại Vinamilk là 1:150, khó hơn đại học Top đầu Việt Nam",https://cafef.vn/du-lieu/vnm-1964344/khong-ho-danh-la-vua-quang-cao-tieu-3-tyngay-ty-le-choi-cho-vi-tri-marketing-tai-vinamilk-la-1150-kho-hon-dai-hoc-top-dau-viet-nam.chn,"Giá trị thương hiệu Công ty đã tăng lên mốc 3 tỷ USD từ con số 2,8 tỷ USD năm trước. Đồng thời, Vinamilk cũng là thương hiệu sữa Việt lọt Top 6 trên thế giới.",
21/03/2024 07:16,"Biến động danh sách các “cá mập” nắm gần 80% vốn Vinamilk: Dragon Capital, Vanguard, các quỹ ETF mua mạnh; HSBC, Prudential, Citigoup, JPMorgan bán ra cả chục triệu cổ phiếu",https://cafef.vn/du-lieu/vnm-1962837/bien-dong-danh-sach-cac-ca-map-nam-gan-80-von-vinamilk-dragon-capital-vanguard-cac-quy-etf-mua-manh-hsbc-prudential-citigoup-jpmorgan-ban-ra-ca-chuc-trieu-co-phieu.chn,"Tổng sở hữu của các nhà đầu tư nước ngoài tại Vinamilk là 53,9% vốn, giảm so với mức 55,6% của năm 2022. Trong khi đó các nhà đầu tư trong nước chiếm 46,1% số cổ phần còn lại, tăng so với con số 44,35% của năm ngoái.",
21/03/2024 00:00,VNM: Platinum Victory Pte Ltd chưa mua cp,https://cafef.vn/du-lieu/vnm-1963536/vnm-platinum-victory-pte-ltd-chua-mua-cp.chn,,
21/03/2024 00:00,VNM: Platinum Victory Pte Ltd đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1963537/vnm-platinum-victory-pte-ltd-dang-ky-mua-20899554-cp.chn,,
19/03/2024 00:00,VNM: F&N Dairy Investments Pte.Ltd - CĐL chưa mua cp,https://cafef.vn/du-lieu/vnm-1962330/vnm-fn-dairy-investments-pteltd-cdl-chua-mua-cp.chn,,
19/03/2024 00:00,VNM: F&N Dairy Investments Pte.Ltd - CĐL đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1962354/vnm-fn-dairy-investments-pteltd-cdl-dang-ky-mua-20899554-cp.chn,,
18/03/2024 00:00,VNM: Link công bố báo cáo thường niên năm 2023,https://cafef.vn/du-lieu/vnm-1961690/vnm-link-cong-bo-bao-cao-thuong-nien-nam-2023.chn,,
15/03/2024 00:03,"Khối ngoại bán mạnh cổ phiếu Vinamilk, “gã khổng lồ” ngành sữa rớt khỏi top 10 doanh nghiệp giá trị nhất sàn chứng khoán",https://cafef.vn/du-lieu/vnm-1959789/khoi-ngoai-ban-manh-co-phieu-vinamilk-ga-khong-lo-nganh-sua-rot-khoi-top-10-doanh-nghiep-gia-tri-nhat-san-chung-khoan.chn,"Tính riêng từ đầu tháng 3 đến nay, cổ phiếu VNM của Vinamilk đã bị khối ngoại bán ròng 870 tỷ qua đó nâng tổng giá trị bán ròng luỹ kế từ đầu năm 2024 lên hơn 2.500 tỷ, lớn nhất thị trường.",
15/03/2024 00:00,VNM: Công ty TNHH một thành viên Đầu tư SCIC (SIS) đăng ký mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1960416/vnm-cong-ty-tnhh-mot-thanh-vien-dau-tu-scic-sis-dang-ky-mua-200000-cp.chn,,
09/03/2024 10:21,"Vinamilk (VNM) chốt quyền họp ĐHĐCĐ “kèm” cổ tức, tỷ phú Thái Lan sắp “bỏ túi” hàng trăm tỷ",https://cafef.vn/du-lieu/vnm-1956599/vinamilk-vnm-chot-quyen-hop-dhdcd-kem-co-tuc-ty-phu-thai-lan-sap-bo-tui-hang-tram-ty.chn,"Với gần 2,09 tỷ cổ phiếu đang lưu hành, Vinamilk sẽ phải chi khoảng 1.881 tỷ đồng để trả cổ tức lần này. Trước đó, Vinamilk đã thực hiện 2 đợt tạm ứng cổ tức năm 2023 với tổng tỷ lệ 20% bằng tiền.",
08/03/2024 00:00,"VNM: 15.3.2024, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2024, tạm ứng cổ tức lần 3 năm 2023 bằng tiền (900 đ/cp)",https://cafef.vn/du-lieu/vnm-1956363/vnm-1532024-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2024-tam-ung-co-tuc-lan-3-nam-2023-bang-tien-900-dcp.chn,,
28/02/2024 00:00,VNM: Link công bố BCTC kiểm toán năm 2023,https://cafef.vn/du-lieu/vnm-1951618/vnm-link-cong-bo-bctc-kiem-toan-nam-2023.chn,,
28/02/2024 00:00,VNM: Điều chỉnh nội dung Nghị quyết số 23 liên quan đến ngày chốt DSCĐ nhận cổ tức đợt 3/2023,https://cafef.vn/du-lieu/vnm-1951750/vnm-dieu-chinh-noi-dung-nghi-quyet-so-23-lien-quan-den-ngay-chot-dscd-nhan-co-tuc-dot-32023.chn,,
18/02/2024 00:06,"Cổ phiếu Vinamilk bất ngờ giao dịch bùng nổ, “gã khổng lồ” ngành sữa nổi sóng trở lại?",https://cafef.vn/du-lieu/vnm-1945728/co-phieu-vinamilk-bat-ngo-giao-dich-bung-no-ga-khong-lo-nganh-sua-noi-song-tro-lai.chn,"Sau phiên giao dịch bùng nổ với thanh khoản đột biến, cổ phiếu VNM của Vinamilk đã leo lên mức cao nhất trong vòng 3 tháng và được kỳ vọng sẽ bắt đầu một con sóng mới.",
15/02/2024 00:00,VNM: Platinum Victory Pte.Ltd - CĐL chưa mua cp,https://cafef.vn/du-lieu/vnm-1945079/vnm-platinum-victory-pteltd-cdl-chua-mua-cp.chn,,
15/02/2024 00:00,VNM: Platinum Victory Pte. Ltd - CĐL đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1945087/vnm-platinum-victory-pte-ltd-cdl-dang-ky-mua-20899554-cp.chn,,
07/02/2024 00:00,VNM: F&N Dairy Investments Pte.Ltd - CĐL đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1942556/vnm-fn-dairy-investments-pteltd-cdl-dang-ky-mua-20899554-cp.chn,,
07/02/2024 00:00,VNM: F&N Dairy Investments Pte. Ltd - CĐL chưa mua cp,https://cafef.vn/du-lieu/vnm-1942558/vnm-fn-dairy-investments-pte-ltd-cdl-chua-mua-cp.chn,,
07/02/2024 00:00,MCM: Nghị quyết HĐQT thông qua giao dịch với các bên,https://cafef.vn/du-lieu/vnm-1942602/mcm-nghi-quyet-hdqt-thong-qua-giao-dich-voi-cac-ben.chn,,
31/01/2024 14:58,Vinamilk: Doanh thu xuất khẩu quý 4/2023 tăng trưởng ấn tượng gần 20%,https://cafef.vn/du-lieu/vnm-1938609/vinamilk-doanh-thu-xuat-khau-quy-42023-tang-truong-an-tuong-gan-20.chn,"Vinamilk công bố báo cáo tài chính Quý 4/2023, ghi nhận tổng doanh thu và lợi nhuận sau thuế hợp nhất đạt lần lượt 15.630 tỷ đồng và 2.351 tỷ đồng, tăng trưởng tương ứng 3,6% và 25,8% so với cùng kỳ. Tính cả năm, tổng doanh thu và lợi nhuận sau thuế hợp nhất đạt lần lượt 60.479 tỷ đồng và 9.019 tỷ đồng, hoàn thành 95% kế hoạch doanh thu và 105% kế hoạch lợi nhuận.",
31/01/2024 14:06,"Vinamilk cầm gần 1 tỷ USD tiền mặt và tiền gửi, tăng trưởng dương quý thứ 3 liên tục",https://cafef.vn/du-lieu/vnm-1938714/vinamilk-cam-gan-1-ty-usd-tien-mat-va-tien-gui-tang-truong-duong-quy-thu-3-lien-tuc.chn,"CTCP Sữa Việt Nam (Vinamilk, VNM) vừa công bố BCTC hợp nhất quý 4/2023, ghi nhận doanh thu tăng nhẹ 4% lên 15.630,5 tỷ đồng. Giá vốn giảm mạnh giúp lợi nhuận gộp tăng 14% lên 6.642 tỷ. Đáng chú ý, biên lãi gộp trong quý 4/2023 của VNM cải thiện đáng kể, từ mức 38,8% cùng kỳ đạt hơn 42,5%.
Khấu trừ các chi phí, VNM tăng trưởng 24% lợi nhuận lên 2.351 tỷ đồng trong quý 4/2023. Đây là quý thứ ba tăng trưởng dương trở lại của Vinamilk .
Luỹ kế cả năm 2023, Công ty ghi nhận doanh thu 60.479 tỷ - tăng nhẹ so với năm 2022. Trong đó, thị trường trong nước vẫn chiếm tỷ trọng chủ lực với đóng góp hơn 50.617 tỷ đồng, còn thị trường nước ngoài đóng góp gần 9.751,5 tỷ đồng. Khấu trừ các chi phí, lợi nhuận sau thuế của VNM đạt 9.019 tỷ đồng - tăng 5% so với năm 2022.
Quy mô tài sản tính tới hết năm 2023 của Vinamilk đạt 52.673 tỷ đồng. Trong đó, doanh nghiệp sở hữu 23.199 tỷ đồng tiền, tương đương tiền và tiền gửi ngân hàng có kỳ hạn. Năm qua Vinamilk nhận về 1.540 tỷ lãi tiền gửi, đóng góp không nhỏ vào lợi nhuận.",
31/01/2024 00:00,VNM: Nghị quyết HĐQT về việc ngày tổ chức họp ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/vnm-1941052/vnm-nghi-quyet-hdqt-ve-viec-ngay-to-chuc-hop-dhdcd-thuong-nien-2024.chn,,
31/01/2024 00:00,VNM: Giải trình chênh lệch KQKD Q4/2023 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/vnm-1957047/vnm-giai-trinh-chenh-lech-kqkd-q42023-so-voi-cung-ky-nam-truoc.chn,,
30/01/2024 00:00,VNM: Báo cáo tình hình quản trị công ty năm 2023,https://cafef.vn/du-lieu/vnm-1941700/vnm-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2023.chn,,
30/01/2024 00:00,VNM: Link công bố BCTC quý 4/2023,https://cafef.vn/du-lieu/vnm-1945315/vnm-link-cong-bo-bctc-quy-42023.chn,,
15/01/2024 00:00,VNM: Công ty TNHH một thành viên Đầu tư SCIC đã mua 300.000 cp,https://cafef.vn/du-lieu/vnm-1930938/vnm-cong-ty-tnhh-mot-thanh-vien-dau-tu-scic-da-mua-300000-cp.chn,,
11/01/2024 00:00,VNM: Platinum Victory Pte Ltd đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1929132/vnm-platinum-victory-pte-ltd-dang-ky-mua-20899554-cp.chn,,
11/01/2024 00:00,VNM: Platinum Victory Pte Ltd chưa mua cp,https://cafef.vn/du-lieu/vnm-1929133/vnm-platinum-victory-pte-ltd-chua-mua-cp.chn,,
04/01/2024 00:00,VNM: F&N Dairy Investments Pte. Ltd chưa mua cp,https://cafef.vn/du-lieu/vnm-1925460/vnm-fn-dairy-investments-pte-ltd-chua-mua-cp.chn,,
04/01/2024 00:00,VNM: F&N Dairy Investments Pte.Ltd - CĐL đăng ký mua 20.899.554 cp,https://cafef.vn/du-lieu/vnm-1925718/vnm-fn-dairy-investments-pteltd-cdl-dang-ky-mua-20899554-cp.chn,,
03/01/2024 00:00,MCM: Nghị quyết HĐQT thông qua giao dịch với các đối tác,https://cafef.vn/du-lieu/vnm-1924788/mcm-nghi-quyet-hdqt-thong-qua-giao-dich-voi-cac-doi-tac.chn,,
14/12/2023 00:00,"VNM: 27.12.2023, ngày GDKHQ tạm ứng cổ tức đợt 2 năm 2023 bằng tiền (500 đ/cp)",https://cafef.vn/du-lieu/vnm-1914596/vnm-27122023-ngay-gdkhq-tam-ung-co-tuc-dot-2-nam-2023-bang-tien-500-dcp.chn,,
12/12/2023 17:15,"Thành viên thuộc SCIC muốn mua vào cổ phiếu VNM ngay trước khi Vinamilk chia cổ tức ""khủng""",https://cafef.vn/du-lieu/vnm-1913398/thanh-vien-thuoc-scic-muon-mua-vao-co-phieu-vnm-ngay-truoc-khi-vinamilk-chia-co-tuc-khung.chn,"Chỉ sau hơn hai tháng thoái sạch vốn khỏi Vinamilk, tổ chức này lại muốn mua vào cổ phiếu VNM.",
11/12/2023 00:01,Đại gia Thái Lan “vớ bẫm” cổ tức sau khi thâu tóm các doanh nghiệp sản xuất đầu ngành của Việt Nam,https://cafef.vn/du-lieu/vnm-1912445/dai-gia-thai-lan-vo-bam-co-tuc-sau-khi-thau-tom-cac-doanh-nghiep-san-xuat-dau-nganh-cua-viet-nam.chn,"Ước tính, các tập đoàn của Thái Lan đã “bỏ túi” hơn 1 tỷ USD cổ tức từ Vinamilk, Sabeco, Nhựa Bình Minh, Sovi, Fimex và con số này sẽ còn tăng lên qua từng năm.",
08/12/2023 16:41,"Vinamilk (VNM) ""dồn dập"" chia cổ tức 2 đợt liên tiếp, tổng số tiền hơn 2.900 tỷ đồng",https://cafef.vn/du-lieu/vnm-1911793/vinamilk-vnm-don-dap-chia-co-tuc-2-dot-lien-tiep-tong-so-tien-hon-2900-ty-dong.chn,"Tính cả 2 đợt cổ tức sắp tới, cổ đông của Vinamilk sẽ nhận được cổ tức cho năm 2023 với tổng tỷ lệ 29%.",
